listing_id,date
4916803,2015-07-21
4916803,2015-07-28
4916803,2015-07-30
4916803,2015-08-04
4916803,2015-08-07
4916803,2015-08-10
4916803,2015-08-12
4916803,2015-08-13
4916803,2015-08-16
4916803,2015-08-17
4916803,2015-08-22
4916803,2015-08-24
4916803,2015-08-28
4916803,2015-08-30
4916803,2015-08-31
4916803,2015-09-01
4916803,2015-09-05
4916803,2015-09-06
4916803,2015-09-08
4916803,2015-09-16
4916803,2015-09-21
4916803,2015-09-27
8208745,2015-09-26
5816956,2015-05-26
5816956,2015-06-01
5816956,2015-06-09
5816956,2015-06-15
5816956,2015-08-10
5816956,2015-08-17
6044273,2015-05-12
6044273,2015-05-25
6044273,2015-06-04
6044273,2015-06-09
6044273,2015-06-15
6044273,2015-06-20
6044273,2015-06-29
5252619,2015-07-29
6347927,2015-06-24
6347927,2015-08-24
6347927,2015-09-09
5630073,2015-07-10
8062689,2015-09-14
637533,2013-04-29
7359127,2015-08-21
7359127,2015-08-25
6154847,2015-08-15
6550204,2015-08-04
6550204,2015-08-17
6550204,2015-08-22
6550204,2015-08-25
6550204,2015-08-28
6550204,2015-08-29
6550204,2015-08-31
6550204,2015-09-02
6550204,2015-09-04
6550204,2015-09-06
6550204,2015-09-08
7603898,2015-08-03
7603898,2015-08-13
7603898,2015-08-15
7603898,2015-08-16
7603898,2015-08-20
7603898,2015-08-24
7603898,2015-08-25
7603898,2015-08-29
7603898,2015-09-12
7603898,2015-09-15
3625579,2015-06-07
3625579,2015-08-02
3625579,2015-08-31
3780072,2014-08-24
3780072,2014-08-26
3780072,2014-08-27
3780072,2014-09-03
3780072,2014-09-05
3780072,2014-12-09
3780072,2015-01-03
3780072,2015-02-09
3780072,2015-03-21
3780072,2015-03-23
3780072,2015-03-24
3780072,2015-03-27
3780072,2015-04-18
3780072,2015-04-23
3780072,2015-04-26
3780072,2015-05-17
3780072,2015-05-27
3780072,2015-06-01
3780072,2015-06-12
3780072,2015-06-13
7177649,2015-07-13
7177649,2015-08-12
6304517,2015-06-06
6304517,2015-06-07
6304517,2015-06-09
6304517,2015-06-09
6304517,2015-06-16
6304517,2015-06-18
6304517,2015-06-28
6304517,2015-07-02
6304517,2015-07-31
6304517,2015-08-10
6304517,2015-08-16
6304517,2015-08-20
6304517,2015-08-24
600526,2012-08-07
600526,2012-08-23
600526,2012-09-04
600526,2012-10-08
600526,2012-11-12
600526,2012-11-20
600526,2013-05-13
600526,2013-05-28
600526,2013-08-07
600526,2013-08-12
600526,2013-08-19
600526,2014-03-10
600526,2014-03-14
600526,2014-04-07
600526,2014-04-19
600526,2014-04-23
600526,2014-04-28
600526,2014-05-02
600526,2014-05-24
600526,2014-05-26
600526,2014-06-02
600526,2014-06-09
600526,2014-06-16
600526,2014-07-07
600526,2014-07-12
600526,2014-07-22
600526,2014-07-28
600526,2014-08-14
600526,2014-08-23
600526,2014-08-26
600526,2014-09-07
600526,2014-09-22
600526,2014-09-26
600526,2014-10-13
600526,2014-10-26
600526,2014-11-16
600526,2014-11-23
600526,2014-12-23
600526,2015-01-28
600526,2015-02-08
600526,2015-03-07
600526,2015-03-22
600526,2015-04-13
600526,2015-04-27
600526,2015-05-18
600526,2015-05-30
600526,2015-06-15
600526,2015-06-19
600526,2015-06-22
600526,2015-06-28
600526,2015-06-30
600526,2015-07-05
600526,2015-07-12
600526,2015-07-21
600526,2015-08-02
600526,2015-08-10
600526,2015-08-23
600526,2015-08-28
600526,2015-09-07
425582,2012-05-29
425582,2012-06-13
425582,2012-07-21
425582,2012-07-29
425582,2012-08-02
425582,2012-08-07
425582,2012-08-15
425582,2015-06-29
425582,2015-07-03
425582,2015-08-04
425582,2015-08-09
5194086,2015-06-23
5194086,2015-08-18
4800041,2015-02-01
4800041,2015-02-08
3529633,2014-08-04
3529633,2014-08-09
3529633,2014-09-01
1158473,2014-07-01
1158473,2015-04-12
1158473,2015-04-28
1158473,2015-05-01
1158473,2015-07-01
7343234,2015-08-03
7343234,2015-08-10
7343234,2015-08-15
7343234,2015-08-19
7343234,2015-08-31
7343234,2015-09-11
7343234,2015-09-21
5217703,2015-06-06
4108288,2015-04-07
6085972,2015-05-24
6085972,2015-05-26
6085972,2015-06-15
6085972,2015-06-18
6085972,2015-06-23
6085972,2015-06-30
6085972,2015-09-02
3812069,2014-08-18
3812069,2014-08-29
3812069,2014-09-01
3812069,2014-10-29
3812069,2014-11-30
3812069,2014-12-27
3812069,2015-06-20
3812069,2015-07-18
3812069,2015-07-20
3812069,2015-08-02
3812069,2015-08-04
3812069,2015-08-31
2210765,2014-08-24
2210765,2014-08-25
2210765,2014-08-31
2210765,2015-06-05
2210765,2015-06-11
2210765,2015-06-17
2210765,2015-07-03
2210765,2015-07-10
2210765,2015-07-17
2210765,2015-07-30
2210765,2015-08-03
2210765,2015-08-25
2210765,2015-08-29
2210765,2015-09-09
2210765,2015-09-14
2210765,2015-09-18
681878,2012-10-04
681878,2014-03-18
681878,2014-07-01
4058229,2014-09-16
4058229,2014-09-22
4058229,2014-09-23
4058229,2014-10-08
4058229,2014-10-11
4058229,2014-10-13
4058229,2014-10-15
4058229,2014-10-16
4058229,2014-10-20
4058229,2014-10-21
4058229,2014-10-23
4058229,2014-10-26
4058229,2014-11-03
4058229,2014-11-09
4058229,2014-11-15
4058229,2014-11-17
4058229,2014-11-22
4058229,2014-11-24
4058229,2014-11-26
4058229,2014-11-28
4058229,2014-12-01
4058229,2014-12-05
4058229,2014-12-11
4058229,2014-12-17
4058229,2014-12-19
4058229,2014-12-21
4058229,2014-12-23
4058229,2014-12-24
4058229,2014-12-25
4058229,2015-01-01
4058229,2015-01-04
4058229,2015-02-26
4058229,2015-03-01
4058229,2015-03-06
4058229,2015-03-08
4058229,2015-03-09
4058229,2015-03-11
4058229,2015-03-16
4058229,2015-03-19
4058229,2015-03-22
4058229,2015-03-23
4058229,2015-03-27
4058229,2015-03-28
4058229,2015-04-12
4058229,2015-04-15
4058229,2015-04-27
4058229,2015-05-05
4058229,2015-05-11
4058229,2015-05-18
4058229,2015-05-22
4058229,2015-05-28
4058229,2015-05-29
4058229,2015-06-06
4058229,2015-06-14
4058229,2015-06-17
4058229,2015-06-29
4058229,2015-07-03
4058229,2015-07-06
4058229,2015-07-11
4058229,2015-07-14
4058229,2015-07-19
4058229,2015-07-26
4058229,2015-07-28
4058229,2015-08-03
4058229,2015-08-08
4058229,2015-08-16
4058229,2015-08-23
4058229,2015-09-02
4058229,2015-09-05
4058229,2015-09-07
4058229,2015-09-09
4058229,2015-09-16
4058229,2015-09-18
4603273,2015-01-02
4603273,2015-05-30
4603273,2015-06-13
4603273,2015-06-21
4603273,2015-07-05
4603273,2015-08-09
4603273,2015-08-15
4603273,2015-08-29
7367193,2015-08-02
7618513,2015-08-09
7618513,2015-08-14
7618513,2015-08-16
7618513,2015-08-19
7618513,2015-08-22
7618513,2015-08-23
7618513,2015-08-29
7618513,2015-09-03
7618513,2015-09-19
7618513,2015-09-27
7618513,2015-09-29
4081978,2014-10-15
4081978,2014-12-30
4081978,2015-01-04
4081978,2015-03-09
4081978,2015-04-06
4081978,2015-04-13
4081978,2015-05-20
4081978,2015-07-04
4081978,2015-07-31
4081978,2015-09-02
138641,2011-09-03
443453,2012-07-01
443453,2012-08-04
443453,2013-08-29
443453,2013-09-05
443453,2013-09-06
443453,2014-12-08
443453,2014-12-19
443453,2015-01-09
4283622,2015-08-02
3494752,2014-08-11
3494752,2014-08-18
3494752,2015-07-09
2232882,2014-06-17
2232882,2014-08-04
2232882,2015-04-20
2169704,2015-08-04
7343736,2015-08-02
7343736,2015-09-07
2642328,2015-05-26
2642328,2015-06-02
2642328,2015-06-23
2642328,2015-07-20
2642328,2015-08-15
2642328,2015-08-21
2642328,2015-08-30
2642328,2015-09-05
2642328,2015-09-16
824269,2014-08-05
824269,2014-08-16
824269,2014-09-26
824269,2014-10-13
824269,2014-10-31
824269,2015-04-25
824269,2015-06-25
824269,2015-07-01
824269,2015-07-05
824269,2015-07-16
824269,2015-07-30
824269,2015-08-07
824269,2015-08-17
824269,2015-08-30
824269,2015-09-03
2131283,2014-03-20
2131283,2014-10-26
2131283,2015-01-04
2131283,2015-05-17
2131283,2015-08-03
2131283,2015-08-19
7242743,2015-09-01
7242743,2015-09-08
4309548,2015-01-01
4309548,2015-03-31
4309548,2015-05-30
4309548,2015-08-31
3999797,2015-01-02
3999797,2015-03-11
3999797,2015-05-28
3999797,2015-06-09
3999797,2015-08-04
3999797,2015-08-18
3812556,2014-09-02
3812556,2014-10-02
6510638,2015-09-09
6271688,2015-06-07
6271688,2015-06-28
6271688,2015-07-05
6271688,2015-08-05
6271688,2015-08-16
6271688,2015-08-30
6271688,2015-09-07
1158938,2013-07-22
1158938,2013-07-26
1158938,2013-09-20
1158938,2013-10-23
1158938,2013-10-29
1158938,2013-11-11
1158938,2013-12-16
1158938,2014-02-16
1158938,2014-03-10
1158938,2014-03-15
1158938,2014-03-24
1158938,2014-04-07
1158938,2014-04-09
1158938,2014-04-15
1158938,2014-05-01
1158938,2014-05-27
1158938,2014-05-31
1158938,2014-06-09
1158938,2014-07-11
1158938,2014-07-16
1158938,2014-07-22
1158938,2014-09-21
1158938,2014-09-22
1158938,2014-09-29
1158938,2014-10-07
1158938,2014-10-14
1158938,2014-12-30
1158938,2015-01-03
1158938,2015-01-17
1158938,2015-02-13
1158938,2015-03-16
1158938,2015-03-21
1158938,2015-03-23
1158938,2015-04-10
1158938,2015-04-20
1158938,2015-05-04
1158938,2015-05-26
1158938,2015-06-01
1158938,2015-06-15
1158938,2015-07-09
1158938,2015-07-27
1158938,2015-08-04
1158938,2015-08-15
1158938,2015-09-06
1158938,2015-09-08
1158938,2015-09-28
5088458,2015-05-19
5088458,2015-06-07
5088458,2015-07-29
5088458,2015-08-03
5088458,2015-08-26
8051710,2015-09-03
8051710,2015-09-07
6766387,2015-06-28
6766387,2015-07-01
6766387,2015-07-04
6766387,2015-07-06
6766387,2015-07-11
6766387,2015-07-12
3915019,2015-05-31
3915019,2015-06-21
3915019,2015-07-07
3915019,2015-07-12
3915019,2015-07-14
3915019,2015-08-09
8042181,2015-09-12
6399518,2015-08-05
6399518,2015-08-17
6399518,2015-08-20
6399518,2015-08-22
6399518,2015-08-24
6399518,2015-08-27
6399518,2015-08-29
6399518,2015-09-11
6399518,2015-09-15
6399518,2015-09-20
4104952,2014-09-29
4104952,2014-10-14
4104952,2014-10-22
4104952,2014-10-27
4104952,2014-12-04
4104952,2015-01-06
4104952,2015-06-08
4104952,2015-06-12
6118249,2015-05-29
6118249,2015-06-28
6118249,2015-07-20
6118249,2015-08-02
6118249,2015-08-10
6118249,2015-08-24
6118249,2015-08-31
6118249,2015-09-10
6118249,2015-09-21
1335282,2013-07-29
1335282,2014-08-11
6514362,2015-06-07
6514362,2015-06-29
6514362,2015-07-01
6514362,2015-07-04
6514362,2015-08-03
6514362,2015-08-16
7369165,2015-07-22
7369165,2015-07-29
7369165,2015-08-03
7369165,2015-08-04
7369165,2015-08-07
7369165,2015-08-11
7369165,2015-08-14
7369165,2015-08-18
7369165,2015-08-23
7369165,2015-08-24
7369165,2015-08-31
7369165,2015-09-03
7369165,2015-09-08
7369165,2015-09-15
7369165,2015-09-18
7369165,2015-09-21
7369165,2015-09-28
7744168,2015-09-06
7744168,2015-09-11
7744168,2015-09-14
7744168,2015-09-21
6489153,2015-08-01
2997240,2015-06-19
2997240,2015-08-07
3821259,2014-09-12
6658376,2015-06-16
6658376,2015-06-25
6658376,2015-06-29
6658376,2015-07-02
6658376,2015-07-08
6658376,2015-07-13
6658376,2015-07-16
6658376,2015-07-28
6658376,2015-08-04
6658376,2015-08-11
6658376,2015-08-31
6658376,2015-09-08
6658376,2015-09-12
6658376,2015-09-16
6658376,2015-09-19
7979,2010-06-14
7979,2010-06-21
7979,2010-06-26
7979,2010-06-30
7979,2010-07-04
7979,2010-08-08
7979,2010-08-25
7979,2010-09-05
7979,2010-10-19
7979,2010-10-24
7979,2012-07-10
7979,2012-07-26
7979,2012-08-11
7979,2012-08-23
7979,2012-09-01
7979,2012-12-22
7979,2013-04-08
7979,2013-04-25
7979,2013-05-01
7979,2013-05-11
7979,2013-06-11
7979,2013-06-17
7979,2013-07-29
7979,2015-02-19
5102076,2015-06-09
5102076,2015-06-23
5102076,2015-07-03
5102076,2015-08-04
2257385,2015-09-13
2257385,2015-09-17
2257385,2015-09-18
2257385,2015-09-26
2257385,2015-09-28
7729864,2015-09-07
7729864,2015-09-21
579512,2012-08-29
579512,2012-09-03
579512,2013-06-26
579512,2013-08-06
579512,2013-08-13
579512,2013-09-19
579512,2013-10-23
579512,2014-06-24
579512,2014-08-15
579512,2015-05-26
579512,2015-08-25
8028069,2015-09-07
4678405,2015-01-03
4678405,2015-02-17
4678405,2015-03-07
4678405,2015-04-05
3351615,2014-07-14
3351615,2014-08-11
3351615,2014-08-18
3351615,2014-08-26
3351615,2014-09-01
3351615,2014-09-08
3351615,2014-10-18
3351615,2015-07-26
3351615,2015-08-09
3351615,2015-08-17
3351615,2015-08-23
3351615,2015-08-30
3351615,2015-09-06
1954888,2014-05-08
1954888,2014-05-30
1954888,2014-06-23
1954888,2014-07-07
1954888,2014-08-10
1954888,2014-08-26
1954888,2014-09-01
1954888,2015-05-19
1954888,2015-05-25
1954888,2015-06-09
1954888,2015-06-16
1954888,2015-06-23
1954888,2015-07-05
1954888,2015-07-08
1954888,2015-07-15
1954888,2015-08-11
1954888,2015-08-31
1954888,2015-09-07
1954888,2015-09-22
2878270,2015-01-02
2878270,2015-02-08
2878270,2015-02-16
2878270,2015-03-08
2878270,2015-05-19
2878270,2015-05-31
2878270,2015-06-18
2878270,2015-08-31
2878270,2015-09-07
4540162,2014-11-17
4540162,2014-11-20
4540162,2014-11-24
4540162,2014-11-26
4540162,2014-11-29
4540162,2014-12-02
4540162,2015-02-09
4540162,2015-04-07
4540162,2015-04-09
4540162,2015-04-13
4540162,2015-05-05
4540162,2015-05-19
4540162,2015-05-31
4540162,2015-06-07
4540162,2015-06-09
4540162,2015-06-29
4540162,2015-07-01
4540162,2015-07-05
4540162,2015-07-07
4540162,2015-07-11
4540162,2015-07-20
4540162,2015-07-21
4540162,2015-07-22
4540162,2015-07-28
4540162,2015-07-31
4540162,2015-08-01
4540162,2015-08-10
4540162,2015-08-14
4540162,2015-08-17
4540162,2015-08-22
4540162,2015-08-24
4540162,2015-08-25
4540162,2015-09-13
4540162,2015-09-22
4969142,2015-02-15
4969142,2015-02-19
4969142,2015-03-02
4969142,2015-03-08
4969142,2015-03-15
4969142,2015-03-16
4969142,2015-03-17
4969142,2015-03-22
4969142,2015-04-04
4969142,2015-04-13
4969142,2015-05-10
4969142,2015-05-28
4969142,2015-06-07
4969142,2015-06-21
4969142,2015-06-28
4969142,2015-07-04
4969142,2015-07-06
4969142,2015-08-09
4969142,2015-08-31
4969142,2015-09-17
4969142,2015-09-21
4969142,2015-09-27
121062,2011-06-27
121062,2011-07-07
121062,2011-08-11
121062,2011-09-28
121062,2011-10-16
121062,2012-01-02
121062,2012-04-28
121062,2012-05-11
121062,2012-05-25
121062,2012-06-07
121062,2012-07-09
121062,2012-07-16
121062,2012-08-27
121062,2012-08-29
121062,2012-09-23
121062,2012-10-01
121062,2013-06-03
121062,2013-07-04
121062,2013-07-09
121062,2013-08-13
121062,2013-08-21
121062,2015-06-29
121062,2015-07-10
121062,2015-08-20
121062,2015-08-30
7048188,2015-06-30
7048188,2015-07-01
7048188,2015-07-05
7048188,2015-07-12
7048188,2015-07-16
7048188,2015-07-26
7048188,2015-07-29
7048188,2015-08-04
7048188,2015-08-10
7048188,2015-08-22
7048188,2015-08-29
7048188,2015-09-17
7048188,2015-09-22
4501439,2014-12-21
3318158,2014-12-21
3318158,2015-01-23
3318158,2015-04-29
3318158,2015-05-29
3318158,2015-08-15
3318158,2015-09-04
3318158,2015-09-07
3499601,2015-05-06
3499601,2015-05-19
3499601,2015-06-29
3499601,2015-07-12
1499987,2013-10-11
1499987,2013-10-14
1499987,2014-01-02
1499987,2014-05-08
1499987,2014-05-08
1499987,2014-09-01
1499987,2015-06-14
1499987,2015-08-24
7763135,2015-08-28
7763135,2015-09-04
7763135,2015-09-08
7763135,2015-09-13
7763135,2015-09-23
7763135,2015-09-29
981952,2013-05-12
981952,2013-05-28
981952,2013-06-11
981952,2013-06-14
981952,2013-06-17
981952,2013-07-08
981952,2013-07-14
981952,2013-07-19
981952,2013-07-23
981952,2013-07-31
981952,2013-08-02
981952,2013-08-05
981952,2013-08-09
981952,2013-08-12
981952,2013-08-18
981952,2013-08-21
981952,2013-08-25
981952,2013-09-03
981952,2013-09-30
981952,2013-10-08
981952,2013-10-14
981952,2013-10-22
981952,2013-10-26
981952,2013-11-29
981952,2013-12-31
981952,2014-01-06
981952,2014-03-08
981952,2014-04-19
981952,2014-05-12
981952,2014-05-18
981952,2014-05-27
981952,2014-06-05
981952,2014-07-11
981952,2014-07-26
981952,2014-08-03
981952,2014-08-05
981952,2014-08-31
981952,2014-09-10
981952,2014-09-17
981952,2014-09-28
981952,2014-10-08
981952,2014-10-23
981952,2014-10-30
981952,2014-11-10
981952,2014-12-15
981952,2014-12-21
981952,2015-02-25
981952,2015-03-11
981952,2015-03-26
981952,2015-05-07
981952,2015-05-26
981952,2015-06-11
981952,2015-08-02
981952,2015-08-24
981952,2015-08-28
981952,2015-09-04
981952,2015-09-08
981952,2015-09-21
981952,2015-09-25
4861014,2015-01-04
4861014,2015-01-19
4861014,2015-01-31
6545229,2015-07-07
6545229,2015-07-21
6545229,2015-07-27
6545229,2015-07-30
6545229,2015-07-30
6914775,2015-06-20
6914775,2015-06-24
6914775,2015-06-25
6914775,2015-06-28
6914775,2015-06-30
6914775,2015-07-02
6914775,2015-07-03
6914775,2015-07-07
6914775,2015-07-10
6914775,2015-07-11
6914775,2015-07-20
6914775,2015-09-18
6914775,2015-09-21
7246581,2015-07-29
596458,2015-08-17
596458,2015-08-28
4388107,2014-11-20
4388107,2014-11-24
4388107,2015-02-05
4388107,2015-02-22
4388107,2015-03-09
4388107,2015-05-27
4388107,2015-08-07
4388107,2015-08-17
6613349,2015-06-16
6613349,2015-09-01
1836777,2014-08-04
1836777,2014-09-01
5804638,2015-04-04
5804638,2015-04-12
5804638,2015-04-25
5804638,2015-05-07
5804638,2015-07-05
5804638,2015-07-08
5804638,2015-07-14
5804638,2015-07-19
5804638,2015-08-09
5804638,2015-08-16
5804638,2015-08-18
5804638,2015-08-21
5804638,2015-08-28
5804638,2015-08-30
5804638,2015-09-03
5804638,2015-09-14
7548200,2015-08-07
7548200,2015-08-17
7548200,2015-08-26
7548200,2015-09-15
7548200,2015-09-21
7548200,2015-09-27
6676534,2015-06-29
6676534,2015-08-04
6676534,2015-08-13
6676534,2015-08-22
6676534,2015-08-31
6676534,2015-09-06
6676534,2015-09-15
6676534,2015-09-23
7024934,2015-07-03
6402724,2015-06-07
6402724,2015-06-30
6402724,2015-07-03
6402724,2015-07-05
6402724,2015-07-14
6402724,2015-07-28
3429545,2014-07-06
3429545,2014-07-07
3429545,2014-07-24
3429545,2014-07-27
3429545,2014-08-15
3429545,2014-08-18
3429545,2014-08-22
3429545,2014-08-23
3429545,2014-08-26
3429545,2014-08-28
3429545,2014-08-31
3429545,2014-11-03
3429545,2014-11-22
3429545,2014-11-27
3429545,2014-12-05
3429545,2015-01-01
3429545,2015-01-04
3429545,2015-01-05
3429545,2015-01-06
3429545,2015-03-05
3429545,2015-04-11
3429545,2015-04-14
3429545,2015-04-26
3429545,2015-09-12
3429545,2015-09-28
6834553,2015-06-17
6834553,2015-07-06
6834553,2015-08-03
6834553,2015-08-12
6834553,2015-08-18
6834553,2015-08-22
6834553,2015-08-27
6834553,2015-09-06
4741772,2015-02-17
4741772,2015-03-19
4741772,2015-04-07
4741772,2015-04-20
4741772,2015-05-05
4741772,2015-05-14
4741772,2015-05-19
4741772,2015-06-19
4741772,2015-07-10
4741772,2015-07-17
4741772,2015-07-21
4741772,2015-07-27
4741772,2015-08-05
4741772,2015-08-10
4741772,2015-08-18
4741772,2015-09-01
4741772,2015-09-06
4532643,2014-12-31
4532643,2015-06-08
4532643,2015-09-08
7858974,2015-09-02
7418496,2015-08-03
4870616,2015-03-30
4870616,2015-04-21
4870616,2015-04-28
4870616,2015-07-28
4870616,2015-08-04
60268,2014-06-03
60268,2014-07-29
60268,2014-08-31
60268,2015-08-03
60268,2015-09-02
60268,2015-09-05
60268,2015-09-25
983682,2013-03-19
983682,2013-04-03
983682,2013-04-12
983682,2013-04-29
983682,2013-04-30
983682,2013-05-21
983682,2013-06-02
983682,2013-06-11
983682,2013-06-20
983682,2013-06-24
983682,2013-07-04
983682,2013-07-08
983682,2013-07-11
983682,2013-07-18
983682,2013-07-27
983682,2013-08-01
983682,2013-08-05
983682,2013-08-16
983682,2013-08-25
983682,2013-10-01
983682,2013-10-16
983682,2013-11-01
983682,2014-01-09
983682,2014-06-09
983682,2014-06-17
983682,2014-07-05
983682,2014-07-14
983682,2014-07-22
983682,2014-08-02
983682,2014-08-03
983682,2014-08-06
983682,2014-08-11
983682,2014-08-25
983682,2014-08-30
983682,2014-09-18
983682,2014-09-22
983682,2014-11-12
983682,2015-07-13
983682,2015-08-04
983682,2015-08-17
983682,2015-08-24
983682,2015-09-01
4239664,2015-01-03
609509,2012-08-06
609509,2012-08-08
609509,2012-08-22
609509,2012-08-27
609509,2012-09-24
609509,2012-10-02
609509,2012-10-10
609509,2012-11-25
609509,2012-12-17
609509,2012-12-27
609509,2013-01-02
6373548,2015-05-29
6373548,2015-06-06
6373548,2015-06-07
6373548,2015-06-17
6373548,2015-06-22
6373548,2015-06-28
6373548,2015-07-02
6373548,2015-07-06
6373548,2015-07-13
6373548,2015-07-27
6373548,2015-07-28
6373548,2015-08-03
6373548,2015-08-07
6373548,2015-08-08
6373548,2015-08-09
6373548,2015-08-16
6373548,2015-08-29
6373548,2015-09-02
6373548,2015-09-06
6373548,2015-09-10
6373548,2015-09-13
6373548,2015-09-21
3458517,2014-08-05
3458517,2014-08-19
3458517,2014-09-02
3458517,2014-10-14
3458517,2015-01-05
3458517,2015-08-03
6669073,2015-07-04
6669073,2015-08-24
8150155,2015-09-04
7161399,2015-08-03
1157112,2013-05-19
1157112,2013-07-08
1157112,2013-07-18
1157112,2014-12-30
1157112,2015-06-22
1157112,2015-06-26
7108423,2015-07-15
7108423,2015-08-01
2627572,2014-06-09
2627572,2014-06-23
2627572,2014-06-28
2627572,2014-07-01
2627572,2014-07-06
2627572,2014-07-10
2627572,2014-08-10
2627572,2014-08-26
2627572,2014-09-21
2627572,2014-10-21
2627572,2014-12-30
2627572,2015-02-17
2627572,2015-03-03
2627572,2015-03-27
2627572,2015-04-09
2627572,2015-04-14
2627572,2015-05-03
2627572,2015-05-09
2627572,2015-05-20
2627572,2015-05-24
2627572,2015-05-27
2627572,2015-06-09
2627572,2015-06-22
5550396,2015-08-02
5550396,2015-09-06
7541651,2015-08-09
7541651,2015-08-29
6224264,2015-05-19
6224264,2015-05-26
6224264,2015-07-02
6224264,2015-07-23
6224264,2015-08-04
6224264,2015-09-02
7292089,2015-08-06
7292089,2015-08-17
7292089,2015-08-24
7292089,2015-08-29
7292089,2015-09-08
5307794,2015-08-04
3782495,2014-08-19
3782495,2014-09-02
3782495,2015-02-17
3782495,2015-09-08
3782495,2015-09-28
6044829,2015-07-01
6044829,2015-08-31
5757883,2015-04-06
5757883,2015-04-13
5757883,2015-04-20
5757883,2015-05-06
5757883,2015-05-19
5757883,2015-05-26
5757883,2015-05-30
5757883,2015-06-09
5757883,2015-06-11
5757883,2015-06-15
5757883,2015-06-15
5757883,2015-06-17
5757883,2015-06-19
5757883,2015-06-23
5757883,2015-07-21
5757883,2015-07-22
5757883,2015-07-27
5757883,2015-08-04
5757883,2015-08-07
5757883,2015-08-18
5757883,2015-08-22
5757883,2015-09-08
5757883,2015-09-10
5757883,2015-09-13
5757883,2015-09-21
6446219,2015-06-14
6446219,2015-06-28
6887611,2015-07-27
6887611,2015-08-03
6887611,2015-08-09
6887611,2015-08-13
6887611,2015-08-16
6887611,2015-08-20
6887611,2015-08-23
6887611,2015-09-01
6887611,2015-09-07
7308525,2015-08-02
7308525,2015-08-05
7308525,2015-08-09
7308525,2015-08-27
7308525,2015-09-07
6334263,2015-05-24
4593229,2014-12-07
4593229,2014-12-29
4593229,2015-01-02
4593229,2015-02-15
4593229,2015-04-26
4593229,2015-05-12
4593229,2015-05-27
4593229,2015-06-13
4593229,2015-06-21
4593229,2015-07-02
4593229,2015-07-07
4593229,2015-07-13
4593229,2015-08-03
1483450,2013-08-18
1483450,2013-08-20
1483450,2014-05-06
1483450,2014-05-18
3971954,2014-10-03
3971954,2014-10-07
3971954,2014-10-14
3971954,2015-03-07
3971954,2015-03-21
3971954,2015-04-27
3971954,2015-05-03
3971954,2015-05-05
3971954,2015-05-10
3971954,2015-05-19
3971954,2015-05-23
3971954,2015-06-01
3971954,2015-06-06
3971954,2015-06-09
3971954,2015-06-17
3971954,2015-06-23
3971954,2015-06-30
3971954,2015-07-06
3971954,2015-07-10
3971954,2015-07-13
3971954,2015-07-20
3971954,2015-07-22
3971954,2015-07-26
3971954,2015-08-01
3971954,2015-08-04
3971954,2015-08-08
3971954,2015-08-10
3971954,2015-08-14
3971954,2015-09-04
3971954,2015-09-08
3971954,2015-09-10
3971954,2015-09-15
6523352,2015-06-29
6523352,2015-09-14
4438504,2015-07-04
5526685,2015-09-06
4517318,2015-09-05
3316160,2014-08-05
3316160,2014-08-21
3316160,2015-07-02
3316160,2015-07-11
5904422,2015-05-28
5904422,2015-06-14
5904422,2015-07-19
5904422,2015-07-26
5904422,2015-08-02
5904422,2015-08-15
5173875,2015-06-13
4932193,2015-07-01
4932193,2015-07-06
4932193,2015-07-21
4932193,2015-08-03
1158910,2013-08-06
1158910,2015-07-01
1158910,2015-07-05
1158910,2015-07-25
1158910,2015-07-28
1158910,2015-08-02
1158910,2015-08-04
1158910,2015-08-07
1158910,2015-08-09
1158910,2015-08-12
1158910,2015-08-17
1158910,2015-09-04
1158910,2015-09-14
1158910,2015-09-18
1158910,2015-09-23
1158910,2015-09-27
4408662,2014-11-23
4408662,2014-11-30
4408662,2014-12-08
4408662,2014-12-14
4408662,2015-01-11
4408662,2015-01-17
4408662,2015-01-19
4408662,2015-02-01
4408662,2015-02-07
4408662,2015-02-16
4408662,2015-03-08
4408662,2015-03-11
4408662,2015-03-20
4408662,2015-03-22
4408662,2015-04-05
4408662,2015-04-07
4408662,2015-04-12
4408662,2015-05-10
4408662,2015-05-18
4408662,2015-05-20
4408662,2015-05-25
4408662,2015-05-31
4408662,2015-06-21
4408662,2015-06-23
4408662,2015-06-28
4408662,2015-07-01
4408662,2015-07-03
4408662,2015-07-05
4408662,2015-07-24
4408662,2015-07-31
4408662,2015-08-10
4408662,2015-08-11
4408662,2015-08-13
4408662,2015-08-23
4408662,2015-08-25
4408662,2015-09-04
4408662,2015-09-05
4408662,2015-09-07
4408662,2015-09-10
4408662,2015-09-18
7724688,2015-08-12
7724688,2015-08-24
516497,2013-08-06
516497,2013-08-19
516497,2013-08-25
516497,2013-09-05
516497,2014-08-06
516497,2015-08-03
6396664,2015-07-03
6396664,2015-07-06
6396664,2015-07-11
6396664,2015-07-13
6396664,2015-07-27
6396664,2015-07-30
6396664,2015-08-04
6396664,2015-08-12
6396664,2015-08-22
6396664,2015-08-26
6396664,2015-08-27
6396664,2015-08-30
6396664,2015-09-04
6396664,2015-09-08
6396664,2015-09-10
5891793,2015-06-07
5891793,2015-06-28
5891793,2015-07-04
5891793,2015-07-11
5891793,2015-07-19
809870,2014-08-27
809870,2014-09-01
4939201,2015-01-05
